[2022-11-05 16:35:36] [INFO]: {'enable_float16': False, 'with_test': False, 'fix_BN': False, 'log_iter': 100, 'restore_ckpt_strict': True, 'optimizer_reset': False, 'scheduler_reset': False, 'restore_hint': 0, 'save_iter': 2000, 'save_name': 'spaAlign', 'sync_BN': False, 'total_iter': 40000, 'sampler': {'batch_shuffle': False, 'batch_size': [8, 16], 'frames_num_fixed': 30, 'frames_num_max': 50, 'frames_num_min': 25, 'sample_type': 'unfixed_ordered', 'type': 'TripletSampler', 'frames_skip_num': 0}, 'transform': [{'img_w': 64, 'type': 'BaseSilCuttingTransform'}]}
[2022-11-05 16:35:36] [INFO]: {'model': 'AffineTrans', 'align_cfg': {'h_ratio': 0.4, 'w_ratio': 0.4, 'feat_c': [1, 8, 16, 32]}, 'time_dim': 5, 'in_channels': [1, 32, 64, 128], 'SeparateFCs': {'in_channels': 128, 'out_channels': 256, 'parts_num': 32}, 'SeparateBNNecks': {'class_num': 74, 'in_channels': 256, 'parts_num': 32}, 'bin_num': [32]}
[2022-11-05 16:35:37] [INFO]: [{'loss_term_weights': 1.0, 'margin': 0.2, 'type': 'TripletLoss', 'log_prefix': 'triplet'}, {'loss_term_weights': 0.1, 'scale': 16, 'type': 'CrossEntropyLoss', 'log_prefix': 'softmax', 'log_accuracy': True}, {'loss_term_weights': 0.1, 'type': 'AffineTransformationLossV2', 'alpha': 1.0, 'beta': 0.1, 'log_prefix': 'affine'}]
[2022-11-05 16:35:37] [INFO]: {'dataset_name': 'OccCASIA-BN', 'dataset_root': '/home/pengyunjie/data/casia-bn2/occlusion_occlab64pkl', 'num_workers': 1, 'dataset_partition': './misc/partitions/OccCASIA-BN.json', 'remove_no_gallery': False, 'cache': False, 'test_dataset_name': 'OccCASIA-BN'}
[2022-11-05 16:35:37] [INFO]: -------- Train Pid List --------
[2022-11-05 16:35:37] [INFO]: [001, 002, ..., 074]
[2022-11-05 16:35:41] [INFO]: {'lr': 0.1, 'momentum': 0.9, 'solver': 'SGD', 'weight_decay': 0.0005}
[2022-11-05 16:35:41] [INFO]: {'gamma': 0.1, 'milestones': [10000, 20000, 30000], 'scheduler': 'MultiStepLR'}
[2022-11-05 16:35:42] [INFO]: Parameters Count: 4.98321M
[2022-11-05 16:35:42] [INFO]: Model Initialization Finished!
[2022-11-05 16:36:54] [INFO]: Iteration 00100, Cost 80.30s, triplet_loss=0.1987, triplet_hard_loss=0.8000, triplet_loss_num=205017.5156, triplet_mean_dist=0.2034, softmax_loss=4.2791, softmax_accuracy=0.0502, affine_affineMatrixloss=0.1405, affine_affineTransloss=0.0044, affine_loss_num=343.9200, affine_loss_sum=0.1410
[2022-11-05 21:58:29] [INFO]: Iteration 27500, Cost 70.54s, triplet_loss=0.1796, triplet_hard_loss=1.0880, triplet_loss_num=16915.8008, triplet_mean_dist=2.2163, softmax_loss=1.2712, softmax_accuracy=0.9008, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=345.0300, affine_loss_sum=0.0146
[2022-11-05 21:59:43] [INFO]: Iteration 27600, Cost 73.13s, triplet_loss=0.1799, triplet_hard_loss=1.0914, triplet_loss_num=17201.3672, triplet_mean_dist=2.2078, softmax_loss=1.2633, softmax_accuracy=0.9027, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=344.1500, affine_loss_sum=0.0145
[2022-11-05 22:00:53] [INFO]: Iteration 27700, Cost 70.03s, triplet_loss=0.1804, triplet_hard_loss=1.0934, triplet_loss_num=17947.0977, triplet_mean_dist=2.1960, softmax_loss=1.2826, softmax_accuracy=0.8973, affine_affineMatrixloss=0.0143, affine_affineTransloss=0.0008, affine_loss_num=344.8900, affine_loss_sum=0.0143
[2022-11-05 22:02:03] [INFO]: Iteration 27800, Cost 70.33s, triplet_loss=0.1797, triplet_hard_loss=1.0881, triplet_loss_num=16838.6953, triplet_mean_dist=2.2145, softmax_loss=1.2684, softmax_accuracy=0.9009, affine_affineMatrixloss=0.0147, affine_affineTransloss=0.0008, affine_loss_num=350.3100, affine_loss_sum=0.0148
[2022-11-05 22:03:14] [INFO]: Iteration 27900, Cost 70.58s, triplet_loss=0.1811, triplet_hard_loss=1.0951, triplet_loss_num=17464.2949, triplet_mean_dist=2.2088, softmax_loss=1.2759, softmax_accuracy=0.8979, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=341.1500, affine_loss_sum=0.0147
[2022-11-05 22:04:23] [INFO]: Iteration 28000, Cost 69.81s, triplet_loss=0.1797, triplet_hard_loss=1.0907, triplet_loss_num=16997.4434, triplet_mean_dist=2.2066, softmax_loss=1.2714, softmax_accuracy=0.9017, affine_affineMatrixloss=0.0148, affine_affineTransloss=0.0008, affine_loss_num=344.0300, affine_loss_sum=0.0149
[2022-11-05 22:05:36] [INFO]: Iteration 28100, Cost 72.47s, triplet_loss=0.1801, triplet_hard_loss=1.0880, triplet_loss_num=16659.7051, triplet_mean_dist=2.2208, softmax_loss=1.2683, softmax_accuracy=0.9038, affine_affineMatrixloss=0.0148, affine_affineTransloss=0.0008, affine_loss_num=335.4600, affine_loss_sum=0.0148
[2022-11-05 22:06:46] [INFO]: Iteration 28200, Cost 70.52s, triplet_loss=0.1809, triplet_hard_loss=1.0998, triplet_loss_num=17205.3164, triplet_mean_dist=2.2145, softmax_loss=1.2687, softmax_accuracy=0.9033, affine_affineMatrixloss=0.0148, affine_affineTransloss=0.0008, affine_loss_num=345.4800, affine_loss_sum=0.0148
[2022-11-05 22:07:55] [INFO]: Iteration 28300, Cost 68.99s, triplet_loss=0.1812, triplet_hard_loss=1.1008, triplet_loss_num=17034.4141, triplet_mean_dist=2.2125, softmax_loss=1.2744, softmax_accuracy=0.9009, affine_affineMatrixloss=0.0147, affine_affineTransloss=0.0008, affine_loss_num=330.5400, affine_loss_sum=0.0148
[2022-11-05 22:09:05] [INFO]: Iteration 28400, Cost 69.45s, triplet_loss=0.1815, triplet_hard_loss=1.1031, triplet_loss_num=16714.6426, triplet_mean_dist=2.2204, softmax_loss=1.2690, softmax_accuracy=0.9019, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=336.0200, affine_loss_sum=0.0146
[2022-11-05 22:10:15] [INFO]: Iteration 28500, Cost 70.72s, triplet_loss=0.1799, triplet_hard_loss=1.0933, triplet_loss_num=17497.4395, triplet_mean_dist=2.2010, softmax_loss=1.2764, softmax_accuracy=0.8990, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=344.5100, affine_loss_sum=0.0146
[2022-11-05 22:11:25] [INFO]: Iteration 28600, Cost 70.03s, triplet_loss=0.1809, triplet_hard_loss=1.1002, triplet_loss_num=16937.8672, triplet_mean_dist=2.2096, softmax_loss=1.2692, softmax_accuracy=0.9015, affine_affineMatrixloss=0.0149, affine_affineTransloss=0.0008, affine_loss_num=340.6500, affine_loss_sum=0.0150
[2022-11-05 22:12:35] [INFO]: Iteration 28700, Cost 69.45s, triplet_loss=0.1810, triplet_hard_loss=1.1044, triplet_loss_num=17992.2734, triplet_mean_dist=2.1977, softmax_loss=1.2877, softmax_accuracy=0.8954, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=335.9200, affine_loss_sum=0.0147
[2022-11-05 22:13:46] [INFO]: Iteration 28800, Cost 70.81s, triplet_loss=0.1806, triplet_hard_loss=1.0956, triplet_loss_num=17280.6523, triplet_mean_dist=2.2041, softmax_loss=1.2695, softmax_accuracy=0.9024, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=338.6000, affine_loss_sum=0.0145
[2022-11-05 22:14:55] [INFO]: Iteration 28900, Cost 69.42s, triplet_loss=0.1804, triplet_hard_loss=1.0984, triplet_loss_num=16886.5918, triplet_mean_dist=2.2139, softmax_loss=1.2611, softmax_accuracy=0.9062, affine_affineMatrixloss=0.0142, affine_affineTransloss=0.0008, affine_loss_num=343.4900, affine_loss_sum=0.0143
[2022-11-05 22:16:06] [INFO]: Iteration 29000, Cost 70.46s, triplet_loss=0.1801, triplet_hard_loss=1.0865, triplet_loss_num=17249.2227, triplet_mean_dist=2.2035, softmax_loss=1.2691, softmax_accuracy=0.9038, affine_affineMatrixloss=0.0142, affine_affineTransloss=0.0008, affine_loss_num=345.8000, affine_loss_sum=0.0143
[2022-11-05 22:17:16] [INFO]: Iteration 29100, Cost 70.60s, triplet_loss=0.1816, triplet_hard_loss=1.1021, triplet_loss_num=17205.9258, triplet_mean_dist=2.2070, softmax_loss=1.2706, softmax_accuracy=0.9014, affine_affineMatrixloss=0.0147, affine_affineTransloss=0.0008, affine_loss_num=352.8500, affine_loss_sum=0.0148
[2022-11-05 22:18:27] [INFO]: Iteration 29200, Cost 70.30s, triplet_loss=0.1810, triplet_hard_loss=1.1020, triplet_loss_num=17516.2383, triplet_mean_dist=2.2052, softmax_loss=1.2745, softmax_accuracy=0.9006, affine_affineMatrixloss=0.0147, affine_affineTransloss=0.0008, affine_loss_num=339.8800, affine_loss_sum=0.0148
[2022-11-05 22:19:35] [INFO]: Iteration 29300, Cost 68.83s, triplet_loss=0.1806, triplet_hard_loss=1.0975, triplet_loss_num=17405.5781, triplet_mean_dist=2.2066, softmax_loss=1.2717, softmax_accuracy=0.8990, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=344.1600, affine_loss_sum=0.0146
[2022-11-05 22:20:45] [INFO]: Iteration 29400, Cost 69.66s, triplet_loss=0.1806, triplet_hard_loss=1.0954, triplet_loss_num=17298.6973, triplet_mean_dist=2.2063, softmax_loss=1.2802, softmax_accuracy=0.8983, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=333.1000, affine_loss_sum=0.0145
[2022-11-05 22:21:55] [INFO]: Iteration 29500, Cost 69.81s, triplet_loss=0.1809, triplet_hard_loss=1.1005, triplet_loss_num=17112.6328, triplet_mean_dist=2.2094, softmax_loss=1.2779, softmax_accuracy=0.8996, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=336.9600, affine_loss_sum=0.0147
[2022-11-05 22:23:05] [INFO]: Iteration 29600, Cost 70.15s, triplet_loss=0.1807, triplet_hard_loss=1.0930, triplet_loss_num=17093.8008, triplet_mean_dist=2.2254, softmax_loss=1.2745, softmax_accuracy=0.8987, affine_affineMatrixloss=0.0143, affine_affineTransloss=0.0008, affine_loss_num=339.6300, affine_loss_sum=0.0144
[2022-11-05 22:24:15] [INFO]: Iteration 29700, Cost 69.49s, triplet_loss=0.1797, triplet_hard_loss=1.0930, triplet_loss_num=17538.2578, triplet_mean_dist=2.2095, softmax_loss=1.2728, softmax_accuracy=0.9011, affine_affineMatrixloss=0.0148, affine_affineTransloss=0.0008, affine_loss_num=339.1900, affine_loss_sum=0.0149
[2022-11-05 22:25:25] [INFO]: Iteration 29800, Cost 70.36s, triplet_loss=0.1801, triplet_hard_loss=1.0942, triplet_loss_num=17116.8086, triplet_mean_dist=2.2168, softmax_loss=1.2731, softmax_accuracy=0.9003, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=332.6100, affine_loss_sum=0.0146
[2022-11-05 22:26:36] [INFO]: Iteration 29900, Cost 70.88s, triplet_loss=0.1812, triplet_hard_loss=1.1026, triplet_loss_num=17343.1582, triplet_mean_dist=2.1980, softmax_loss=1.2723, softmax_accuracy=0.9007, affine_affineMatrixloss=0.0141, affine_affineTransloss=0.0008, affine_loss_num=336.0600, affine_loss_sum=0.0142
[2022-11-05 22:27:45] [INFO]: Iteration 30000, Cost 69.71s, triplet_loss=0.1807, triplet_hard_loss=1.0957, triplet_loss_num=17251.1543, triplet_mean_dist=2.2135, softmax_loss=1.2693, softmax_accuracy=0.8996, affine_affineMatrixloss=0.0147, affine_affineTransloss=0.0008, affine_loss_num=344.9500, affine_loss_sum=0.0148
[2022-11-05 22:28:56] [INFO]: Iteration 30100, Cost 70.16s, triplet_loss=0.1785, triplet_hard_loss=1.0773, triplet_loss_num=16476.2637, triplet_mean_dist=2.2203, softmax_loss=1.2635, softmax_accuracy=0.9031, affine_affineMatrixloss=0.0141, affine_affineTransloss=0.0008, affine_loss_num=340.0100, affine_loss_sum=0.0142
[2022-11-05 22:30:05] [INFO]: Iteration 30200, Cost 69.74s, triplet_loss=0.1791, triplet_hard_loss=1.0880, triplet_loss_num=17417.1758, triplet_mean_dist=2.2028, softmax_loss=1.2759, softmax_accuracy=0.8998, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=342.1600, affine_loss_sum=0.0145
[2022-11-05 22:31:16] [INFO]: Iteration 30300, Cost 70.91s, triplet_loss=0.1786, triplet_hard_loss=1.0904, triplet_loss_num=16930.8555, triplet_mean_dist=2.2024, softmax_loss=1.2659, softmax_accuracy=0.9029, affine_affineMatrixloss=0.0141, affine_affineTransloss=0.0008, affine_loss_num=337.9100, affine_loss_sum=0.0142
[2022-11-05 22:32:27] [INFO]: Iteration 30400, Cost 71.13s, triplet_loss=0.1783, triplet_hard_loss=1.0825, triplet_loss_num=16626.5293, triplet_mean_dist=2.2110, softmax_loss=1.2712, softmax_accuracy=0.9004, affine_affineMatrixloss=0.0142, affine_affineTransloss=0.0008, affine_loss_num=336.8000, affine_loss_sum=0.0143
[2022-11-05 22:33:37] [INFO]: Iteration 30500, Cost 69.61s, triplet_loss=0.1795, triplet_hard_loss=1.0925, triplet_loss_num=17314.5957, triplet_mean_dist=2.2054, softmax_loss=1.2648, softmax_accuracy=0.9044, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=342.2300, affine_loss_sum=0.0146
[2022-11-05 22:34:48] [INFO]: Iteration 30600, Cost 70.94s, triplet_loss=0.1798, triplet_hard_loss=1.0870, triplet_loss_num=16976.6172, triplet_mean_dist=2.2159, softmax_loss=1.2761, softmax_accuracy=0.9004, affine_affineMatrixloss=0.0143, affine_affineTransloss=0.0008, affine_loss_num=333.0000, affine_loss_sum=0.0144
[2022-11-05 22:35:58] [INFO]: Iteration 30700, Cost 69.96s, triplet_loss=0.1789, triplet_hard_loss=1.0876, triplet_loss_num=16966.2949, triplet_mean_dist=2.2091, softmax_loss=1.2620, softmax_accuracy=0.9045, affine_affineMatrixloss=0.0139, affine_affineTransloss=0.0007, affine_loss_num=337.9700, affine_loss_sum=0.0139
[2022-11-05 22:37:08] [INFO]: Iteration 30800, Cost 70.20s, triplet_loss=0.1787, triplet_hard_loss=1.0863, triplet_loss_num=17295.0781, triplet_mean_dist=2.2004, softmax_loss=1.2658, softmax_accuracy=0.9016, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=329.9900, affine_loss_sum=0.0147
[2022-11-05 22:38:17] [INFO]: Iteration 30900, Cost 69.06s, triplet_loss=0.1795, triplet_hard_loss=1.0912, triplet_loss_num=16504.1621, triplet_mean_dist=2.2222, softmax_loss=1.2610, softmax_accuracy=0.9047, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=347.7100, affine_loss_sum=0.0145
[2022-11-05 22:39:28] [INFO]: Iteration 31000, Cost 70.56s, triplet_loss=0.1801, triplet_hard_loss=1.0944, triplet_loss_num=17480.4258, triplet_mean_dist=2.2050, softmax_loss=1.2715, softmax_accuracy=0.9004, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=347.0100, affine_loss_sum=0.0146
[2022-11-05 22:40:38] [INFO]: Iteration 31100, Cost 69.90s, triplet_loss=0.1796, triplet_hard_loss=1.0911, triplet_loss_num=16827.0566, triplet_mean_dist=2.2186, softmax_loss=1.2650, softmax_accuracy=0.9033, affine_affineMatrixloss=0.0143, affine_affineTransloss=0.0008, affine_loss_num=339.1900, affine_loss_sum=0.0144
[2022-11-05 22:41:48] [INFO]: Iteration 31200, Cost 70.31s, triplet_loss=0.1784, triplet_hard_loss=1.0848, triplet_loss_num=16932.9902, triplet_mean_dist=2.2119, softmax_loss=1.2673, softmax_accuracy=0.9023, affine_affineMatrixloss=0.0147, affine_affineTransloss=0.0008, affine_loss_num=348.2600, affine_loss_sum=0.0148
[2022-11-05 22:42:57] [INFO]: Iteration 31300, Cost 69.08s, triplet_loss=0.1805, triplet_hard_loss=1.0925, triplet_loss_num=17173.0957, triplet_mean_dist=2.2139, softmax_loss=1.2675, softmax_accuracy=0.9039, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=335.3600, affine_loss_sum=0.0145
[2022-11-05 22:44:07] [INFO]: Iteration 31400, Cost 70.18s, triplet_loss=0.1784, triplet_hard_loss=1.0867, triplet_loss_num=16856.3242, triplet_mean_dist=2.2106, softmax_loss=1.2620, softmax_accuracy=0.9040, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=337.6100, affine_loss_sum=0.0146
[2022-11-05 22:45:18] [INFO]: Iteration 31500, Cost 70.60s, triplet_loss=0.1801, triplet_hard_loss=1.0885, triplet_loss_num=16648.9531, triplet_mean_dist=2.2254, softmax_loss=1.2714, softmax_accuracy=0.9021, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=335.1900, affine_loss_sum=0.0146
[2022-11-05 22:46:28] [INFO]: Iteration 31600, Cost 70.21s, triplet_loss=0.1793, triplet_hard_loss=1.0858, triplet_loss_num=16800.8164, triplet_mean_dist=2.2128, softmax_loss=1.2655, softmax_accuracy=0.9035, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=328.4700, affine_loss_sum=0.0145
[2022-11-05 22:47:37] [INFO]: Iteration 31700, Cost 69.15s, triplet_loss=0.1791, triplet_hard_loss=1.0906, triplet_loss_num=16916.8047, triplet_mean_dist=2.2170, softmax_loss=1.2770, softmax_accuracy=0.8994, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=334.2000, affine_loss_sum=0.0145
[2022-11-05 22:48:47] [INFO]: Iteration 31800, Cost 69.94s, triplet_loss=0.1802, triplet_hard_loss=1.0892, triplet_loss_num=16895.7559, triplet_mean_dist=2.2192, softmax_loss=1.2615, softmax_accuracy=0.9036, affine_affineMatrixloss=0.0147, affine_affineTransloss=0.0008, affine_loss_num=336.1400, affine_loss_sum=0.0148
[2022-11-05 22:49:57] [INFO]: Iteration 31900, Cost 70.02s, triplet_loss=0.1802, triplet_hard_loss=1.0915, triplet_loss_num=16923.2930, triplet_mean_dist=2.2108, softmax_loss=1.2598, softmax_accuracy=0.9062, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=348.6400, affine_loss_sum=0.0144
[2022-11-05 22:51:07] [INFO]: Iteration 32000, Cost 70.26s, triplet_loss=0.1801, triplet_hard_loss=1.0924, triplet_loss_num=16818.6875, triplet_mean_dist=2.2206, softmax_loss=1.2569, softmax_accuracy=0.9075, affine_affineMatrixloss=0.0141, affine_affineTransloss=0.0008, affine_loss_num=338.3700, affine_loss_sum=0.0142
[2022-11-05 22:52:18] [INFO]: Iteration 32100, Cost 70.28s, triplet_loss=0.1786, triplet_hard_loss=1.0901, triplet_loss_num=17277.6348, triplet_mean_dist=2.2065, softmax_loss=1.2661, softmax_accuracy=0.9031, affine_affineMatrixloss=0.0142, affine_affineTransloss=0.0008, affine_loss_num=342.2600, affine_loss_sum=0.0143
[2022-11-05 22:53:28] [INFO]: Iteration 32200, Cost 69.91s, triplet_loss=0.1798, triplet_hard_loss=1.0937, triplet_loss_num=16933.3652, triplet_mean_dist=2.2099, softmax_loss=1.2657, softmax_accuracy=0.9030, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=345.3300, affine_loss_sum=0.0147
[2022-11-05 22:54:38] [INFO]: Iteration 32300, Cost 70.17s, triplet_loss=0.1778, triplet_hard_loss=1.0812, triplet_loss_num=16930.5059, triplet_mean_dist=2.2137, softmax_loss=1.2664, softmax_accuracy=0.9021, affine_affineMatrixloss=0.0147, affine_affineTransloss=0.0008, affine_loss_num=336.5800, affine_loss_sum=0.0148
[2022-11-05 22:55:48] [INFO]: Iteration 32400, Cost 70.23s, triplet_loss=0.1786, triplet_hard_loss=1.0844, triplet_loss_num=16662.4160, triplet_mean_dist=2.2144, softmax_loss=1.2586, softmax_accuracy=0.9043, affine_affineMatrixloss=0.0148, affine_affineTransloss=0.0008, affine_loss_num=337.0000, affine_loss_sum=0.0149
[2022-11-05 22:56:58] [INFO]: Iteration 32500, Cost 69.83s, triplet_loss=0.1789, triplet_hard_loss=1.0896, triplet_loss_num=16836.4258, triplet_mean_dist=2.2079, softmax_loss=1.2618, softmax_accuracy=0.9054, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=340.1100, affine_loss_sum=0.0145
[2022-11-05 22:58:08] [INFO]: Iteration 32600, Cost 70.06s, triplet_loss=0.1798, triplet_hard_loss=1.0924, triplet_loss_num=16280.7178, triplet_mean_dist=2.2255, softmax_loss=1.2596, softmax_accuracy=0.9058, affine_affineMatrixloss=0.0147, affine_affineTransloss=0.0008, affine_loss_num=342.7100, affine_loss_sum=0.0148
[2022-11-05 22:59:18] [INFO]: Iteration 32700, Cost 70.05s, triplet_loss=0.1797, triplet_hard_loss=1.0858, triplet_loss_num=16823.1543, triplet_mean_dist=2.2247, softmax_loss=1.2766, softmax_accuracy=0.9006, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=332.4800, affine_loss_sum=0.0147
[2022-11-05 23:00:29] [INFO]: Iteration 32800, Cost 70.86s, triplet_loss=0.1795, triplet_hard_loss=1.0921, triplet_loss_num=16772.2578, triplet_mean_dist=2.2145, softmax_loss=1.2757, softmax_accuracy=0.9008, affine_affineMatrixloss=0.0143, affine_affineTransloss=0.0008, affine_loss_num=345.0300, affine_loss_sum=0.0144
[2022-11-05 23:01:38] [INFO]: Iteration 32900, Cost 69.64s, triplet_loss=0.1788, triplet_hard_loss=1.0837, triplet_loss_num=16461.7285, triplet_mean_dist=2.2195, softmax_loss=1.2715, softmax_accuracy=0.9001, affine_affineMatrixloss=0.0143, affine_affineTransloss=0.0008, affine_loss_num=336.0900, affine_loss_sum=0.0144
[2022-11-05 23:02:49] [INFO]: Iteration 33000, Cost 70.34s, triplet_loss=0.1802, triplet_hard_loss=1.0901, triplet_loss_num=17221.3574, triplet_mean_dist=2.2163, softmax_loss=1.2587, softmax_accuracy=0.9049, affine_affineMatrixloss=0.0143, affine_affineTransloss=0.0008, affine_loss_num=343.2700, affine_loss_sum=0.0143
[2022-11-05 23:04:00] [INFO]: Iteration 33100, Cost 71.13s, triplet_loss=0.1801, triplet_hard_loss=1.0969, triplet_loss_num=17731.8418, triplet_mean_dist=2.2011, softmax_loss=1.2727, softmax_accuracy=0.9002, affine_affineMatrixloss=0.0142, affine_affineTransloss=0.0008, affine_loss_num=327.6700, affine_loss_sum=0.0143
[2022-11-05 23:05:11] [INFO]: Iteration 33200, Cost 70.61s, triplet_loss=0.1787, triplet_hard_loss=1.0839, triplet_loss_num=16468.0781, triplet_mean_dist=2.2225, softmax_loss=1.2632, softmax_accuracy=0.9037, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=338.9500, affine_loss_sum=0.0145
[2022-11-05 23:06:21] [INFO]: Iteration 33300, Cost 70.34s, triplet_loss=0.1788, triplet_hard_loss=1.0867, triplet_loss_num=17219.7344, triplet_mean_dist=2.2139, softmax_loss=1.2763, softmax_accuracy=0.9000, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=332.8500, affine_loss_sum=0.0147
[2022-11-05 23:07:31] [INFO]: Iteration 33400, Cost 70.51s, triplet_loss=0.1790, triplet_hard_loss=1.0898, triplet_loss_num=16397.2695, triplet_mean_dist=2.2236, softmax_loss=1.2610, softmax_accuracy=0.9044, affine_affineMatrixloss=0.0142, affine_affineTransloss=0.0008, affine_loss_num=339.8600, affine_loss_sum=0.0143
[2022-11-05 23:08:42] [INFO]: Iteration 33500, Cost 70.24s, triplet_loss=0.1806, triplet_hard_loss=1.0968, triplet_loss_num=16577.7344, triplet_mean_dist=2.2205, softmax_loss=1.2522, softmax_accuracy=0.9085, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=341.3900, affine_loss_sum=0.0146
[2022-11-05 23:09:51] [INFO]: Iteration 33600, Cost 69.62s, triplet_loss=0.1784, triplet_hard_loss=1.0814, triplet_loss_num=16870.5098, triplet_mean_dist=2.2137, softmax_loss=1.2680, softmax_accuracy=0.9034, affine_affineMatrixloss=0.0143, affine_affineTransloss=0.0008, affine_loss_num=333.1400, affine_loss_sum=0.0144
[2022-11-05 23:11:02] [INFO]: Iteration 33700, Cost 70.71s, triplet_loss=0.1803, triplet_hard_loss=1.0939, triplet_loss_num=16993.1582, triplet_mean_dist=2.2190, softmax_loss=1.2674, softmax_accuracy=0.9023, affine_affineMatrixloss=0.0143, affine_affineTransloss=0.0008, affine_loss_num=339.6200, affine_loss_sum=0.0143
[2022-11-05 23:12:13] [INFO]: Iteration 33800, Cost 71.32s, triplet_loss=0.1791, triplet_hard_loss=1.0846, triplet_loss_num=16524.1680, triplet_mean_dist=2.2220, softmax_loss=1.2652, softmax_accuracy=0.9031, affine_affineMatrixloss=0.0144, affine_affineTransloss=0.0008, affine_loss_num=341.2600, affine_loss_sum=0.0145
[2022-11-05 23:13:24] [INFO]: Iteration 33900, Cost 70.40s, triplet_loss=0.1800, triplet_hard_loss=1.0897, triplet_loss_num=16597.5547, triplet_mean_dist=2.2322, softmax_loss=1.2756, softmax_accuracy=0.9004, affine_affineMatrixloss=0.0147, affine_affineTransloss=0.0008, affine_loss_num=328.9300, affine_loss_sum=0.0148
[2022-11-05 23:14:34] [INFO]: Iteration 34000, Cost 70.60s, triplet_loss=0.1796, triplet_hard_loss=1.0911, triplet_loss_num=17158.1543, triplet_mean_dist=2.2110, softmax_loss=1.2772, softmax_accuracy=0.8998, affine_affineMatrixloss=0.0145, affine_affineTransloss=0.0008, affine_loss_num=341.5400, affine_loss_sum=0.0146
[2022-11-05 23:15:44] [INFO]: Iteration 34100, Cost 70.09s, triplet_loss=0.1780, triplet_hard_loss=1.0851, triplet_loss_num=16680.1035, triplet_mean_dist=2.2120, softmax_loss=1.2692, softmax_accuracy=0.9023, affine_affineMatrixloss=0.0143, affine_affineTransloss=0.0008, affine_loss_num=340.2400, affine_loss_sum=0.0144
[2022-11-05 23:16:55] [INFO]: Iteration 34200, Cost 70.47s, triplet_loss=0.1793, triplet_hard_loss=1.0890, triplet_loss_num=17053.6172, triplet_mean_dist=2.2138, softmax_loss=1.2575, softmax_accuracy=0.9068, affine_affineMatrixloss=0.0146, affine_affineTransloss=0.0008, affine_loss_num=352.8400, affine_loss_sum=0.0147
[2022-11-05 23:18:05] [INFO]: Iteration 34300, Cost 69.66s, triplet_loss=0.1791, triplet_hard_loss=1.0852, triplet_loss_num=16618.4082, triplet_mean_dist=2.2226, softmax_loss=1.2665, softmax_accuracy=0.9026, affine_affineMatrixloss=0.0142, affine_affineTransloss=0.0008, affine_loss_num=332.2300, affine_loss_sum=0.0143
[2022-11-05 23:19:15] [INFO]: Iteration 34400, Cost 70.04s, triplet_loss=0.1792, triplet_hard_loss=1.0940, triplet_loss_num=17014.3574, triplet_mean_dist=2.2139, softmax_loss=1.2687, softmax_accuracy=0.9023, affine_affineMatrixloss=0.0142, affine_affineTransloss=0.0008, affine_loss_num=344.4900, affine_loss_sum=0.0143
